Lake,MD-MVM Id,EU id,Stationskoordinat N/X,Stationskoordinat E/Y,Provplatskoordinat N/X,Provplatskoordinat E/Y,Koordinatsystem,Provtagningsmedium,Program,Delprogram,Projekt,Län,Kommun,MS_CD C2,MS_CD C3,ProvId,Provdatum,Year,Month,Day,min_depth,max_depth,Undersökningstyp,Provkommentar,Al_filt,Al_ICPAES ,Al_ICPKJB,Al_NA,Al_NAD,Al_NI 
Gyslättasjön,1958,SE633209-141991,6329531,468714,6329531,468714,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Kronobergs län,Alvesta,WA14574773,WA14574773,633458,2013-04-25,2013,4,25,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. Lab:SUITM,NA,NA,NA,132.00,37.00,NA
Gyslättasjön,1958,SE633209-141991,6329531,468714,6329531,468714,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Kronobergs län,Alvesta,WA14574773,WA14574773,633459,2013-08-15,2013,8,15,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,NA,45.80,5.00,NA
Gyslättasjön,1958,SE633209-141991,6329531,468714,6329531,468714,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Kronobergs län,Alvesta,WA14574773,WA14574773,633456,2013-10-14,2013,10,14,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,NA,51.50,5.00,NA
Gyslättasjön,1958,SE633209-141991,6329531,468714,6329531,468714,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Kronobergs län,Alvesta,WA14574773,WA14574773,629269,2014-03-04,2014,3,4,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. 5826-L2125,NA,NA,NA,NA,45.00,NA
Gyslättasjön,1958,SE633209-141991,6329531,468714,6329531,468714,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Kronobergs län,Alvesta,WA14574773,WA14574773,629270,2014-04-15,2014,4,15,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. 5847-L3478,NA,NA,NA,NA,24.00,NA
Gyslättasjön,1958,SE633209-141991,6329531,468714,6329531,468714,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Kronobergs län,Alvesta,WA14574773,WA14574773,629271,2014-08-21,2014,8,21,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. 5941-L2251,NA,NA,NA,NA,5.00,NA
Gyslättasjön,1958,SE633209-141991,6329531,468714,6329531,468714,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Kronobergs län,Alvesta,WA14574773,WA14574773,629268,2014-10-21,2014,10,21,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. 5997-L4997,NA,NA,NA,NA,13.00,NA
Gyslättasjön,1958,SE633209-141991,6329531,468714,6329531,468714,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Kronobergs län,Alvesta,WA14574773,WA14574773,629273,2015-03-12,2015,3,12,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. 6106-L4420,NA,NA,NA,NA,67.00,NA
Gyslättasjön,1958,SE633209-141991,6329531,468714,6329531,468714,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Kronobergs län,Alvesta,WA14574773,WA14574773,629274,2015-04-21,2015,4,21,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. 6145-L5183,NA,NA,NA,NA,38.00,NA
Gyslättasjön,1958,SE633209-141991,6329531,468714,6329531,468714,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Kronobergs län,Alvesta,WA14574773,WA14574773,629275,2015-08-19,2015,8,19,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. 6247-L5250,NA,NA,NA,NA,16.00,NA
Gyslättasjön,1958,SE633209-141991,6329531,468714,6329531,468714,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Kronobergs län,Alvesta,WA14574773,WA14574773,629272,2015-10-12,2015,10,12,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. 6314-L2248,NA,NA,NA,NA,13.00,NA
Gyslättasjön,1958,SE633209-141991,6329531,468714,6329531,468714,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Kronobergs län,Alvesta,WA14574773,WA14574773,629276,2016-02-08,2016,2,8,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. 6405-L2286,NA,NA,NA,NA,47.00,NA
Gyslättasjön,1958,SE633209-141991,6329531,468714,6329531,468714,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Kronobergs län,Alvesta,WA14574773,WA14574773,629277,2016-04-18,2016,4,18,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. 6449-L1688,NA,NA,NA,NA,37.00,NA
Gyslättasjön,1958,SE633209-141991,6329531,468714,6329531,468714,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Kronobergs län,Alvesta,WA14574773,WA14574773,628605,2016-08-15,2016,8,15,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. 6524-L3931,NA,NA,NA,NA,8.00,NA
Gyslättasjön,1958,SE633209-141991,6329531,468714,6329531,468714,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Kronobergs län,Alvesta,WA14574773,WA14574773,628604,2016-10-13,2016,10,13,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. 6574-L2546,NA,NA,NA,NA,8.00,NA
Gyslättasjön,1958,SE633209-141991,6329531,468714,6329531,468714,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Kronobergs län,Alvesta,WA14574773,WA14574773,729324,2017-02-15,2017,2,15,0.5,1.1,Vattenkemi i sjöar,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. kom utan provtagningsdatum; 6653-L3998,NA,NA,NA,NA,17.00,NA
Gyslättasjön,1958,SE633209-141991,6329531,468714,6329531,468714,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Kronobergs län,Alvesta,WA14574773,WA14574773,729325,2017-05-18,2017,5,18,0.5,1.1,Vattenkemi i sjöar,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. 6730-M467,NA,NA,NA,NA,14.00,NA
Gyslättasjön,1958,SE633209-141991,6329531,468714,6329531,468714,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Kronobergs län,Alvesta,WA14574773,WA14574773,729326,2017-08-14,2017,8,14,0.5,1.1,Vattenkemi i sjöar,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. 6766-M3341,NA,NA,NA,NA,11.00,NA
Gyslättasjön,1958,SE633209-141991,6329531,468714,6329531,468714,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Kronobergs län,Alvesta,WA14574773,WA14574773,729323,2017-10-18,2017,10,18,0.5,1.1,Vattenkemi i sjöar,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. 6819-M1641,NA,NA,NA,NA,24.00,NA
Gyslättasjön,1958,SE633209-141991,6329531,468714,6329531,468714,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Kronobergs län,Alvesta,WA14574773,WA14574773,764122,2018-02-14,2018,2,14,0.5,1.1,Vattenkemi i sjöar,6893-L3891; Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,NA,NA,108.00,NA
Gyslättasjön,1958,SE633209-141991,6329531,468714,6329531,468714,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Kronobergs län,Alvesta,WA14574773,WA14574773,764123,2018-05-16,2018,5,16,0.5,1.1,Vattenkemi i sjöar,6943-L5799; Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,NA,NA,49.00,NA
Gyslättasjön,1958,SE633209-141991,6329531,468714,6329531,468714,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Kronobergs län,Alvesta,WA14574773,WA14574773,764124,2018-08-23,2018,8,23,0.5,1.1,Vattenkemi i sjöar,6992-M134; Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,NA,NA,11.00,NA
Gyslättasjön,1958,SE633209-141991,6329531,468714,6329531,468714,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Kronobergs län,Alvesta,WA14574773,WA14574773,764121,2018-10-15,2018,10,15,0.1,0.1,Vattenkemi i sjöar,7039-M3893; Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,NA,NA,13.00,NA
Källsjön,1959,SE683582-154935,6834590,591996,6834589,591996,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Gävleborgs län,Hudiksvall,NA,NA,640323,2010-02-17,2010,2,17,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,NA,308.00,94.00,NA
Källsjön,1959,SE683582-154935,6834590,591996,6834589,591996,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Gävleborgs län,Hudiksvall,NA,NA,640324,2010-04-11,2010,4,11,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,NA,148.00,47.00,NA
Källsjön,1959,SE683582-154935,6834590,591996,6834589,591996,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Gävleborgs län,Hudiksvall,NA,NA,640325,2010-05-17,2010,5,17,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,NA,288.00,111.00,NA
Källsjön,1959,SE683582-154935,6834590,591996,6834589,591996,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Gävleborgs län,Hudiksvall,NA,NA,640326,2010-06-16,2010,6,16,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,NA,289.00,101.00,NA
Källsjön,1959,SE683582-154935,6834590,591996,6834589,591996,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Gävleborgs län,Hudiksvall,NA,NA,640327,2010-07-13,2010,7,13,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,NA,253.00,65.00,NA
